CloseAsk,CloseBid,HighAsk,HighBid,LowAsk,LowBid,OpenAsk,OpenBid,Time
1.07212,1.07192,1.07309,1.07289,1.07179,1.07159,1.07219,1.07199,2024-04-25T08:00:00.000000Z
1.07213,1.07193,1.07422,1.07396,1.06792,1.06772,1.07211,1.07191,2024-04-25T12:00:00.000000Z
1.07306,1.07286,1.07399,1.07379,1.07159,1.07139,1.07214,1.07194,2024-04-25T16:00:00.000000Z
1.07276,1.07256,1.07319,1.07299,1.07272,1.07252,1.07306,1.07286,2024-04-25T20:00:00.000000Z
1.07242,1.07222,1.07303,1.07283,1.07195,1.07175,1.07277,1.07257,2024-04-26T00:00:00.000000Z
1.07305,1.07285,1.07398,1.07378,1.07221,1.07201,1.07243,1.07223,2024-04-26T04:00:00.000000Z
1.07169,1.07149,1.07539,1.07519,1.0716,1.0714,1.07304,1.07284,2024-04-26T08:00:00.000000Z
1.06864,1.06844,1.07432,1.0741,1.06748,1.06728,1.07169,1.07149,2024-04-26T12:00:00.000000Z
1.07008,1.06988,1.07083,1.07063,1.06849,1.06829,1.06865,1.06845,2024-04-26T16:00:00.000000Z
1.06943,1.06923,1.07029,1.07009,1.06919,1.06899,1.07009,1.06989,2024-04-26T20:00:00.000000Z
1.07026,1.0691,1.07037,1.0695,1.06903,1.06784,1.07018,1.06786,2024-04-28T16:00:00.000000Z
1.07081,1.07061,1.07087,1.07063,1.06944,1.06876,1.07027,1.0691,2024-04-28T20:00:00.000000Z
1.07172,1.07152,1.07211,1.07191,1.07072,1.07052,1.0708,1.0706,2024-04-29T00:00:00.000000Z
1.07187,1.07167,1.07346,1.07326,1.07092,1.07072,1.07172,1.07152,2024-04-29T04:00:00.000000Z
1.07157,1.07137,1.07285,1.07265,1.06982,1.06962,1.07186,1.07166,2024-04-29T08:00:00.000000Z
1.07177,1.07157,1.07248,1.07228,1.06911,1.06891,1.07156,1.07136,2024-04-29T12:00:00.000000Z
1.07222,1.07202,1.07308,1.07288,1.0716,1.0714,1.07176,1.07156,2024-04-29T16:00:00.000000Z
1.07158,1.07138,1.07239,1.07221,1.07152,1.07132,1.07222,1.07202,2024-04-29T20:00:00.000000Z
1.07065,1.07045,1.07191,1.07171,1.07036,1.07016,1.07158,1.07138,2024-04-30T00:00:00.000000Z
1.07063,1.07043,1.07112,1.07092,1.06909,1.06889,1.07065,1.07045,2024-04-30T04:00:00.000000Z
1.07212,1.07192,1.07365,1.07345,1.06941,1.06921,1.07064,1.07044,2024-04-30T08:00:00.000000Z
1.0685,1.0683,1.07251,1.07231,1.06843,1.06823,1.07213,1.07193,2024-04-30T12:00:00.000000Z
1.06738,1.06718,1.0688,1.0686,1.06728,1.06708,1.0685,1.0683,2024-04-30T16:00:00.000000Z
1.0667,1.0665,1.06747,1.06726,1.0666,1.0664,1.06737,1.06717,2024-04-30T20:00:00.000000Z
1.06576,1.06556,1.06683,1.06663,1.06568,1.06548,1.06671,1.06651,2024-05-01T00:00:00.000000Z
1.06623,1.06603,1.0663,1.0661,1.06503,1.06483,1.06575,1.06555,2024-05-01T04:00:00.000000Z
1.06728,1.06708,1.06744,1.06724,1.06621,1.06601,1.06623,1.06603,2024-05-01T08:00:00.000000Z
1.06803,1.06783,1.06956,1.06914,1.06726,1.06706,1.06728,1.06708,2024-05-01T12:00:00.000000Z
1.06906,1.06886,1.07337,1.07317,1.06718,1.0669,1.06802,1.06782,2024-05-01T16:00:00.000000Z
1.07183,1.07163,1.07241,1.07221,1.0688,1.0686,1.06905,1.06885,2024-05-01T20:00:00.000000Z
1.07156,1.07136,1.07219,1.07199,1.0708,1.07059,1.07182,1.07162,2024-05-02T00:00:00.000000Z
1.07167,1.07147,1.07292,1.07272,1.07132,1.07112,1.07156,1.07136,2024-05-02T04:00:00.000000Z
1.07035,1.07015,1.07203,1.07183,1.06966,1.06946,1.07165,1.07145,2024-05-02T08:00:00.000000Z
1.07061,1.07041,1.07134,1.07114,1.06752,1.06732,1.07036,1.07016,2024-05-02T12:00:00.000000Z
1.07281,1.07261,1.07313,1.07293,1.07028,1.07008,1.07061,1.07041,2024-05-02T16:00:00.000000Z
1.07308,1.07288,1.0732,1.073,1.07254,1.07229,1.07281,1.07261,2024-05-02T20:00:00.000000Z
1.07358,1.07338,1.07405,1.07385,1.07255,1.07235,1.07309,1.07289,2024-05-03T00:00:00.000000Z
1.07357,1.07337,1.07393,1.07373,1.07255,1.07235,1.07359,1.07339,2024-05-03T04:00:00.000000Z
1.07462,1.07442,1.07508,1.07488,1.07336,1.07316,1.07356,1.07336,2024-05-03T08:00:00.000000Z
1.07702,1.07682,1.08141,1.08121,1.07446,1.07426,1.07462,1.07442,2024-05-03T12:00:00.000000Z
1.07652,1.07632,1.07742,1.07722,1.07601,1.07581,1.07702,1.07682,2024-05-03T16:00:00.000000Z
1.07647,1.07621,1.07678,1.07658,1.0764,1.0762,1.07653,1.07633,2024-05-03T20:00:00.000000Z
1.07645,1.07605,1.07718,1.07652,1.07644,1.0757,1.0766,1.0757,2024-05-05T16:00:00.000000Z
1.07595,1.07575,1.07674,1.07646,1.07584,1.07564,1.07645,1.07606,2024-05-05T20:00:00.000000Z
1.07657,1.07637,1.07727,1.07707,1.07563,1.07543,1.07596,1.07576,2024-05-06T00:00:00.000000Z
1.07626,1.07606,1.07706,1.07686,1.07606,1.07586,1.07658,1.07638,2024-05-06T04:00:00.000000Z
1.07736,1.07716,1.07773,1.07753,1.07586,1.07566,1.07627,1.07607,2024-05-06T08:00:00.000000Z
1.07798,1.07778,1.07918,1.07898,1.07732,1.07712,1.07736,1.07716,2024-05-06T12:00:00.000000Z
1.07683,1.07663,1.078,1.0778,1.07675,1.07655,1.07797,1.07777,2024-05-06T16:00:00.000000Z
1.07682,1.07662,1.07735,1.077,1.07668,1.07648,1.07683,1.07663,2024-05-06T20:00:00.000000Z
1.07696,1.07676,1.07781,1.07761,1.07618,1.07598,1.07683,1.07663,2024-05-07T00:00:00.000000Z
1.07658,1.07638,1.07707,1.07687,1.07553,1.07533,1.07696,1.07676,2024-05-07T04:00:00.000000Z
1.07676,1.07656,1.07714,1.07694,1.07563,1.07543,1.07657,1.07637,2024-05-07T08:00:00.000000Z
1.07677,1.07657,1.07885,1.07865,1.0765,1.0763,1.07676,1.07656,2024-05-07T12:00:00.000000Z
1.07575,1.07555,1.07755,1.07735,1.07489,1.07469,1.07676,1.07656,2024-05-07T16:00:00.000000Z
1.0751,1.0749,1.07576,1.07556,1.07486,1.07466,1.07576,1.07556,2024-05-07T20:00:00.000000Z
1.07423,1.07403,1.07554,1.07534,1.0739,1.0737,1.07509,1.07489,2024-05-08T00:00:00.000000Z
1.07397,1.07377,1.07502,1.07482,1.07381,1.07361,1.07424,1.07404,2024-05-08T04:00:00.000000Z
1.07472,1.07452,1.07551,1.07531,1.0736,1.0734,1.07397,1.07377,2024-05-08T08:00:00.000000Z
1.0756,1.0754,1.07586,1.07566,1.07407,1.07387,1.07472,1.07452,2024-05-08T12:00:00.000000Z
1.07464,1.07444,1.0756,1.0754,1.07419,1.07399,1.0756,1.0754,2024-05-08T16:00:00.000000Z
1.07479,1.07459,1.07522,1.07496,1.0745,1.0743,1.07463,1.07443,2024-05-08T20:00:00.000000Z
1.07487,1.07467,1.07527,1.07507,1.07431,1.07411,1.07478,1.07458,2024-05-09T00:00:00.000000Z
1.07358,1.07338,1.07516,1.07496,1.07306,1.07286,1.07487,1.07467,2024-05-09T04:00:00.000000Z
1.07282,1.07262,1.07396,1.07376,1.07248,1.07228,1.07358,1.07338,2024-05-09T08:00:00.000000Z
1.07712,1.07692,1.07828,1.07808,1.07281,1.07261,1.07281,1.07261,2024-05-09T12:00:00.000000Z
1.07835,1.07815,1.07855,1.07835,1.07712,1.07692,1.07715,1.07695,2024-05-09T16:00:00.000000Z
1.07826,1.07806,1.0787,1.0785,1.07822,1.07798,1.07835,1.07815,2024-05-09T20:00:00.000000Z
1.0777,1.0775,1.07837,1.07817,1.07741,1.07721,1.07826,1.07806,2024-05-10T00:00:00.000000Z
1.07821,1.07801,1.07852,1.07832,1.07726,1.07706,1.07771,1.07751,2024-05-10T04:00:00.000000Z
1.07803,1.07783,1.07879,1.07859,1.07763,1.07743,1.07821,1.07801,2024-05-10T08:00:00.000000Z
1.07732,1.07712,1.07913,1.07893,1.07614,1.07594,1.07803,1.07783,2024-05-10T12:00:00.000000Z
1.07728,1.07708,1.07804,1.07784,1.07705,1.07685,1.07731,1.07711,2024-05-10T16:00:00.000000Z
1.07721,1.07687,1.07745,1.07713,1.07696,1.07676,1.07729,1.07709,2024-05-10T20:00:00.000000Z
1.07755,1.077,1.07769,1.07744,1.07716,1.07589,1.07739,1.07604,2024-05-12T16:00:00.000000Z
1.07713,1.07693,1.07762,1.07745,1.07686,1.07656,1.07757,1.077,2024-05-12T20:00:00.000000Z
1.07728,1.07708,1.07742,1.07722,1.07669,1.07649,1.07712,1.07692,2024-05-13T00:00:00.000000Z
1.07766,1.07746,1.07809,1.07789,1.07697,1.07677,1.07727,1.07707,2024-05-13T04:00:00.000000Z
1.07903,1.07883,1.07956,1.07936,1.07745,1.07725,1.07767,1.07747,2024-05-13T08:00:00.000000Z
1.07964,1.07944,1.08078,1.08058,1.07898,1.07878,1.07903,1.07883,2024-05-13T12:00:00.000000Z
1.07898,1.07878,1.08002,1.07982,1.07877,1.07857,1.07964,1.07944,2024-05-13T16:00:00.000000Z
1.07931,1.07911,1.07948,1.07928,1.07886,1.07867,1.07899,1.07879,2024-05-13T20:00:00.000000Z
1.07889,1.07869,1.07934,1.07914,1.07853,1.07833,1.0793,1.0791,2024-05-14T00:00:00.000000Z
1.07883,1.07863,1.07905,1.07885,1.07839,1.07819,1.07889,1.07869,2024-05-14T04:00:00.000000Z
1.07937,1.07917,1.08,1.0798,1.07764,1.07744,1.07882,1.07862,2024-05-14T08:00:00.000000Z
1.08193,1.08173,1.08267,1.08247,1.07679,1.07659,1.07938,1.07918,2024-05-14T12:00:00.000000Z
1.08212,1.08192,1.08241,1.08221,1.08147,1.08127,1.08194,1.08174,2024-05-14T16:00:00.000000Z
1.0815,1.0813,1.08226,1.08201,1.08146,1.08126,1.08211,1.08191,2024-05-14T20:00:00.000000Z
1.08272,1.08252,1.08288,1.08268,1.0814,1.0812,1.0815,1.0813,2024-05-15T00:00:00.000000Z
1.08272,1.08252,1.08336,1.08316,1.08215,1.08195,1.08271,1.08251,2024-05-15T04:00:00.000000Z
1.08302,1.08282,1.08356,1.08336,1.08228,1.08208,1.08271,1.08251,2024-05-15T08:00:00.000000Z
1.08609,1.08589,1.08755,1.08735,1.08291,1.08267,1.08302,1.08282,2024-05-15T12:00:00.000000Z
1.08828,1.08808,1.0884,1.0882,1.0857,1.0855,1.08609,1.08589,2024-05-15T16:00:00.000000Z
1.08894,1.08874,1.08913,1.08892,1.08807,1.08782,1.08828,1.08808,2024-05-15T20:00:00.000000Z
1.08881,1.08861,1.08962,1.08942,1.08825,1.08805,1.08895,1.08875,2024-05-16T00:00:00.000000Z
1.08755,1.08735,1.08882,1.08862,1.08741,1.08721,1.08882,1.08862,2024-05-16T04:00:00.000000Z
1.08679,1.08659,1.08776,1.08756,1.08627,1.08607,1.08754,1.08734,2024-05-16T08:00:00.000000Z
1.08761,1.08741,1.08767,1.08747,1.08556,1.08536,1.08679,1.08659,2024-05-16T12:00:00.000000Z
1.08681,1.08661,1.08766,1.08746,1.08668,1.08648,1.08761,1.08741,2024-05-16T16:00:00.000000Z
1.08686,1.08666,1.08704,1.08682,1.08657,1.08634,1.0868,1.0866,2024-05-16T20:00:00.000000Z
1.086,1.0858,1.08696,1.08676,1.08554,1.08534,1.08686,1.08666,2024-05-17T00:00:00.000000Z
1.086,1.0858,1.08695,1.08675,1.08564,1.08544,1.08601,1.08581,2024-05-17T04:00:00.000000Z
1.08443,1.08423,1.08606,1.08586,1.08366,1.08346,1.086,1.0858,2024-05-17T08:00:00.000000Z
1.08697,1.08677,1.08795,1.08775,1.08399,1.08379,1.08442,1.08422,2024-05-17T12:00:00.000000Z
1.08735,1.08715,1.08778,1.08758,1.08681,1.08661,1.08696,1.08676,2024-05-17T16:00:00.000000Z
1.08704,1.08684,1.08737,1.08717,1.08693,1.08671,1.08736,1.08716,2024-05-17T20:00:00.000000Z
1.08696,1.08647,1.08808,1.08743,1.08619,1.08591,1.08706,1.0865,2024-05-19T16:00:00.000000Z
1.08734,1.08714,1.08778,1.08734,1.08654,1.08622,1.08695,1.08647,2024-05-19T20:00:00.000000Z
1.08791,1.08771,1.08799,1.08779,1.08699,1.08679,1.08735,1.08715,2024-05-20T00:00:00.000000Z
1.08741,1.08721,1.08855,1.08835,1.08704,1.08684,1.0879,1.0877,2024-05-20T04:00:00.000000Z
1.0861,1.0859,1.08775,1.08755,1.08607,1.08587,1.08741,1.08721,2024-05-20T08:00:00.000000Z
1.08616,1.08596,1.08709,1.08689,1.0855,1.0853,1.08611,1.08591,2024-05-20T12:00:00.000000Z
1.08609,1.08589,1.08719,1.08699,1.08601,1.0858,1.08617,1.08597,2024-05-20T16:00:00.000000Z
1.08614,1.08594,1.08619,1.08599,1.08571,1.08552,1.08608,1.08588,2024-05-20T20:00:00.000000Z
1.08569,1.08549,1.08631,1.08611,1.0852,1.08501,1.08615,1.08595,2024-05-21T00:00:00.000000Z
1.08655,1.08635,1.08681,1.08661,1.08564,1.08545,1.08567,1.08547,2024-05-21T04:00:00.000000Z
1.08694,1.08674,1.08758,1.08738,1.08608,1.08588,1.08657,1.08637,2024-05-21T08:00:00.000000Z
1.08552,1.08532,1.08717,1.08697,1.08435,1.08415,1.08695,1.08675,2024-05-21T12:00:00.000000Z
1.08569,1.08549,1.08578,1.08558,1.08473,1.08453,1.08551,1.08531,2024-05-21T16:00:00.000000Z
1.08551,1.08531,1.08607,1.08587,1.08546,1.08525,1.08568,1.08548,2024-05-21T20:00:00.000000Z
1.08568,1.08548,1.08645,1.08625,1.08546,1.08526,1.0855,1.0853,2024-05-22T00:00:00.000000Z
1.08589,1.08569,1.08647,1.08627,1.08512,1.08492,1.08568,1.08548,2024-05-22T04:00:00.000000Z
1.08284,1.08264,1.08592,1.08572,1.0823,1.0821,1.08588,1.08568,2024-05-22T08:00:00.000000Z
1.08372,1.08352,1.08433,1.08413,1.08274,1.08254,1.08285,1.08265,2024-05-22T12:00:00.000000Z
1.08222,1.08202,1.08482,1.08462,1.08184,1.08164,1.08373,1.08353,2024-05-22T16:00:00.000000Z
1.08262,1.08242,1.08281,1.08261,1.08214,1.08194,1.08221,1.08201,2024-05-22T20:00:00.000000Z
1.08315,1.08295,1.08322,1.08302,1.08228,1.08208,1.08262,1.08242,2024-05-23T00:00:00.000000Z
1.08309,1.08289,1.0837,1.08337,1.08133,1.08113,1.08316,1.08296,2024-05-23T04:00:00.000000Z
1.08516,1.08496,1.08535,1.08515,1.08294,1.08274,1.08309,1.08289,2024-05-23T08:00:00.000000Z
1.08273,1.08253,1.08621,1.08601,1.08214,1.08194,1.08515,1.08495,2024-05-23T12:00:00.000000Z
1.08111,1.08091,1.08321,1.08301,1.08058,1.08038,1.08273,1.08253,2024-05-23T16:00:00.000000Z
1.08127,1.08107,1.08179,1.08149,1.08096,1.08076,1.08111,1.08091,2024-05-23T20:00:00.000000Z
1.08073,1.08053,1.08149,1.08129,1.08066,1.08046,1.08127,1.08107,2024-05-24T00:00:00.000000Z
1.08254,1.08234,1.08267,1.08247,1.08066,1.08046,1.08072,1.08052,2024-05-24T04:00:00.000000Z
1.08418,1.08398,1.08453,1.08433,1.08208,1.08188,1.08253,1.08233,2024-05-24T08:00:00.000000Z
1.08521,1.08501,1.08572,1.08552,1.08385,1.08365,1.08418,1.08398,2024-05-24T12:00:00.000000Z
1.085,1.0848,1.08588,1.08568,1.0847,1.0845,1.08521,1.08501,2024-05-24T16:00:00.000000Z
1.0848,1.08452,1.08512,1.08485,1.08469,1.08445,1.085,1.0848,2024-05-24T20:00:00.000000Z
1.08506,1.08439,1.08594,1.08548,1.08487,1.08432,1.08585,1.08433,2024-05-26T16:00:00.000000Z
1.08477,1.08457,1.08552,1.08505,1.08466,1.08427,1.085,1.08439,2024-05-26T20:00:00.000000Z
1.08502,1.08482,1.08534,1.08514,1.08477,1.08457,1.08477,1.08457,2024-05-27T00:00:00.000000Z
1.08517,1.08497,1.08537,1.08517,1.08452,1.08432,1.08503,1.08483,2024-05-27T04:00:00.000000Z
1.08583,1.08563,1.08685,1.08665,1.08459,1.08439,1.08515,1.08495,2024-05-27T08:00:00.000000Z
1.08606,1.08586,1.08611,1.08591,1.08417,1.08397,1.08584,1.08564,2024-05-27T12:00:00.000000Z
1.08608,1.08588,1.0863,1.0861,1.08581,1.08561,1.08606,1.08586,2024-05-27T16:00:00.000000Z
1.08624,1.08604,1.08633,1.08608,1.08562,1.0851,1.08609,1.08589,2024-05-27T20:00:00.000000Z
1.08794,1.08774,1.08798,1.08778,1.08617,1.08597,1.08624,1.08604,2024-05-28T00:00:00.000000Z
1.08785,1.08765,1.08812,1.08792,1.08726,1.08706,1.08795,1.08775,2024-05-28T04:00:00.000000Z
1.0885,1.0883,1.08901,1.08881,1.08679,1.08659,1.08785,1.08765,2024-05-28T08:00:00.000000Z
1.08795,1.08775,1.08855,1.08835,1.08589,1.08569,1.08849,1.08829,2024-05-28T12:00:00.000000Z
1.08623,1.08603,1.088,1.0878,1.0856,1.0854,1.08794,1.08774,2024-05-28T16:00:00.000000Z
1.08523,1.08503,1.08626,1.08606,1.08521,1.08501,1.08623,1.08603,2024-05-28T20:00:00.000000Z
1.08482,1.08462,1.08581,1.08561,1.08467,1.08447,1.08523,1.08503,2024-05-29T00:00:00.000000Z
1.08529,1.08509,1.08599,1.08579,1.0845,1.0843,1.08481,1.08461,2024-05-29T04:00:00.000000Z
1.08507,1.08487,1.08573,1.08553,1.08302,1.08282,1.08528,1.08508,2024-05-29T08:00:00.000000Z
1.08122,1.08102,1.08596,1.08576,1.081,1.0808,1.08506,1.08486,2024-05-29T12:00:00.000000Z
1.08028,1.08008,1.08185,1.08165,1.0801,1.0799,1.0812,1.081,2024-05-29T16:00:00.000000Z
1.08021,1.08001,1.08097,1.0805,1.08004,1.07984,1.08028,1.08008,2024-05-29T20:00:00.000000Z
1.07992,1.07972,1.08056,1.08036,1.07948,1.07928,1.08021,1.08001,2024-05-30T00:00:00.000000Z
1.08096,1.08076,1.08124,1.08104,1.07893,1.07873,1.07993,1.07973,2024-05-30T04:00:00.000000Z
1.08193,1.08173,1.08228,1.08208,1.08044,1.08024,1.08095,1.08075,2024-05-30T08:00:00.000000Z
1.08372,1.08352,1.08462,1.08442,1.0814,1.0812,1.08191,1.08171,2024-05-30T12:00:00.000000Z
1.08313,1.08293,1.08444,1.08424,1.08278,1.08258,1.08372,1.08352,2024-05-30T16:00:00.000000Z
1.08322,1.08302,1.08356,1.08334,1.083,1.08282,1.08312,1.08292,2024-05-30T20:00:00.000000Z
1.08202,1.08182,1.08347,1.08327,1.08123,1.08103,1.08322,1.08302,2024-05-31T00:00:00.000000Z
1.08239,1.08219,1.08266,1.08246,1.08155,1.08135,1.08201,1.08181,2024-05-31T04:00:00.000000Z
1.08538,1.08518,1.08563,1.08543,1.08236,1.08216,1.08239,1.08219,2024-05-31T08:00:00.000000Z
1.08469,1.08449,1.08833,1.08813,1.08427,1.08407,1.08537,1.08517,2024-05-31T12:00:00.000000Z
1.08518,1.08498,1.08538,1.08518,1.08407,1.08387,1.08469,1.08449,2024-05-31T16:00:00.000000Z
1.08496,1.08476,1.08533,1.08513,1.08474,1.08454,1.08519,1.08499,2024-05-31T20:00:00.000000Z
1.08485,1.08444,1.08558,1.08522,1.08469,1.08424,1.08534,1.08424,2024-06-02T16:00:00.000000Z
1.08539,1.08519,1.08553,1.08534,1.0847,1.0842,1.08487,1.08444,2024-06-02T20:00:00.000000Z
1.08509,1.08489,1.08597,1.08577,1.08504,1.08484,1.08538,1.08518,2024-06-03T00:00:00.000000Z
1.08409,1.08389,1.08599,1.08579,1.08409,1.08389,1.08508,1.08488,2024-06-03T04:00:00.000000Z
1.08443,1.08423,1.08458,1.08438,1.08288,1.08268,1.08409,1.08389,2024-06-03T08:00:00.000000Z
1.08906,1.08886,1.08914,1.08894,1.08416,1.08396,1.08444,1.08424,2024-06-03T12:00:00.000000Z
1.09009,1.08989,1.09011,1.08991,1.08823,1.08803,1.08905,1.08885,2024-06-03T16:00:00.000000Z
1.09082,1.09062,1.09107,1.09089,1.09004,1.08984,1.0901,1.0899,2024-06-03T20:00:00.000000Z
1.09083,1.09063,1.09173,1.09153,1.09062,1.09042,1.09081,1.09061,2024-06-04T00:00:00.000000Z
1.08912,1.08892,1.09119,1.09099,1.08859,1.08839,1.09083,1.09063,2024-06-04T04:00:00.000000Z
1.08625,1.08605,1.08918,1.08898,1.086,1.0858,1.08912,1.08892,2024-06-04T08:00:00.000000Z
1.08784,1.08764,1.08846,1.08826,1.08625,1.08605,1.08625,1.08605,2024-06-04T12:00:00.000000Z
1.08818,1.08798,1.08889,1.08869,1.08783,1.08763,1.08785,1.08765,2024-06-04T16:00:00.000000Z
1.08828,1.08808,1.08831,1.08811,1.08794,1.08774,1.08818,1.08798,2024-06-04T20:00:00.000000Z
1.08794,1.08774,1.08873,1.08852,1.08776,1.08756,1.08827,1.08807,2024-06-05T00:00:00.000000Z
1.08725,1.08705,1.08833,1.08813,1.08719,1.08699,1.08794,1.08774,2024-06-05T04:00:00.000000Z
1.08692,1.08672,1.08783,1.08763,1.08608,1.08588,1.08725,1.08705,2024-06-05T08:00:00.000000Z
1.0866,1.0864,1.08929,1.08909,1.08631,1.08611,1.08693,1.08673,2024-06-05T12:00:00.000000Z
1.0875,1.0873,1.08784,1.08764,1.08554,1.08534,1.08659,1.08639,2024-06-05T16:00:00.000000Z
1.0875,1.0873,1.08758,1.08736,1.08688,1.08668,1.08751,1.08731,2024-06-05T20:00:00.000000Z
1.08916,1.08896,1.08969,1.08949,1.0875,1.0873,1.0875,1.0873,2024-06-06T00:00:00.000000Z
1.08793,1.08773,1.08917,1.08897,1.08768,1.08748,1.08916,1.08896,2024-06-06T04:00:00.000000Z
1.08687,1.08667,1.08833,1.08813,1.08629,1.08609,1.08792,1.08772,2024-06-06T08:00:00.000000Z
1.08832,1.08812,1.09032,1.09012,1.08652,1.08631,1.08688,1.08668,2024-06-06T12:00:00.000000Z
1.08905,1.08885,1.08953,1.08932,1.08808,1.08788,1.08831,1.08811,2024-06-06T16:00:00.000000Z
1.08929,1.08909,1.08943,1.08923,1.08898,1.08878,1.08905,1.08885,2024-06-06T20:00:00.000000Z
1.08956,1.08936,1.0899,1.0897,1.08878,1.08858,1.08928,1.08908,2024-06-07T00:00:00.000000Z
1.08938,1.08918,1.08995,1.08975,1.08889,1.08869,1.08955,1.08935,2024-06-07T04:00:00.000000Z
1.08995,1.08975,1.0903,1.0901,1.08843,1.08823,1.08937,1.08917,2024-06-07T08:00:00.000000Z
1.08075,1.08055,1.09046,1.09012,1.08052,1.08032,1.08994,1.08974,2024-06-07T12:00:00.000000Z
1.08016,1.07996,1.08134,1.08114,1.08012,1.07992,1.08076,1.08056,2024-06-07T16:00:00.000000Z
1.08026,1.08006,1.0805,1.0803,1.08007,1.07988,1.08015,1.07995,2024-06-07T20:00:00.000000Z
1.07925,1.07905,1.08182,1.08056,1.07911,1.07887,1.0815,1.0801,2024-06-09T16:00:00.000000Z
1.078,1.0778,1.07954,1.07916,1.07661,1.07633,1.07952,1.07914,2024-06-09T20:00:00.000000Z
1.07566,1.07546,1.07828,1.07808,1.07565,1.07545,1.078,1.0778,2024-06-10T00:00:00.000000Z
1.07656,1.07636,1.07676,1.07656,1.07487,1.07467,1.07565,1.07545,2024-06-10T04:00:00.000000Z
1.07546,1.07526,1.07692,1.07672,1.07337,1.07317,1.07655,1.07635,2024-06-10T08:00:00.000000Z
1.0751,1.0749,1.07616,1.07596,1.07341,1.07321,1.07547,1.07527,2024-06-10T12:00:00.000000Z
1.0764,1.0762,1.07667,1.07647,1.0751,1.0749,1.07511,1.07491,2024-06-10T16:00:00.000000Z
1.07646,1.07626,1.07692,1.07672,1.07609,1.07582,1.07641,1.07621,2024-06-10T20:00:00.000000Z
1.07696,1.07676,1.07701,1.07681,1.07624,1.07604,1.07646,1.07626,2024-06-11T00:00:00.000000Z
1.07651,1.07631,1.07746,1.07726,1.0762,1.076,1.07697,1.07677,2024-06-11T04:00:00.000000Z
1.073,1.0728,1.07657,1.07637,1.07248,1.07228,1.07652,1.07632,2024-06-11T08:00:00.000000Z
1.07335,1.07315,1.07378,1.07358,1.07206,1.07186,1.07301,1.07281,2024-06-11T12:00:00.000000Z
1.07412,1.07392,1.07504,1.07484,1.07335,1.07315,1.07335,1.07315,2024-06-11T16:00:00.000000Z
1.07411,1.07391,1.0744,1.07418,1.074,1.07384,1.07412,1.07392,2024-06-11T20:00:00.000000Z
1.07414,1.07394,1.07443,1.07423,1.07355,1.07335,1.07411,1.07391,2024-06-12T00:00:00.000000Z
1.07457,1.07437,1.07482,1.07462,1.07367,1.07347,1.07413,1.07393,2024-06-12T04:00:00.000000Z
1.07654,1.07634,1.07665,1.07645,1.07451,1.07431,1.07456,1.07436,2024-06-12T08:00:00.000000Z
1.08435,1.08415,1.08533,1.08513,1.0763,1.0761,1.07653,1.07633,2024-06-12T12:00:00.000000Z
1.08076,1.08056,1.08491,1.08471,1.08047,1.08027,1.08436,1.08416,2024-06-12T16:00:00.000000Z
1.08138,1.08118,1.08162,1.08142,1.08051,1.08031,1.08076,1.08056,2024-06-12T20:00:00.000000Z
1.08079,1.08059,1.08169,1.08149,1.08047,1.08027,1.08137,1.08117,2024-06-13T00:00:00.000000Z
1.08154,1.08134,1.08175,1.08155,1.08015,1.07995,1.08079,1.08059,2024-06-13T04:00:00.000000Z
1.07843,1.07823,1.08157,1.08137,1.07837,1.07817,1.08154,1.08134,2024-06-13T08:00:00.000000Z
1.07566,1.07546,1.08173,1.08153,1.07545,1.07525,1.07844,1.07824,2024-06-13T12:00:00.000000Z
1.07417,1.07397,1.07568,1.07548,1.0734,1.07319,1.07565,1.07545,2024-06-13T16:00:00.000000Z
1.07385,1.07365,1.07443,1.07423,1.07362,1.07343,1.07416,1.07396,2024-06-13T20:00:00.000000Z
1.07414,1.07394,1.07461,1.07441,1.07365,1.07345,1.07386,1.07366,2024-06-14T00:00:00.000000Z
1.07088,1.07068,1.07421,1.07401,1.07072,1.07052,1.07413,1.07393,2024-06-14T04:00:00.000000Z
1.06949,1.06929,1.07127,1.07107,1.06727,1.06707,1.07087,1.07067,2024-06-14T08:00:00.000000Z
1.06999,1.06979,1.07008,1.06988,1.06687,1.06667,1.06949,1.06929,2024-06-14T12:00:00.000000Z
1.07071,1.07051,1.07071,1.07051,1.06939,1.06919,1.06998,1.06978,2024-06-14T16:00:00.000000Z
1.0707,1.07016,1.07096,1.07066,1.07046,1.07014,1.07071,1.07051,2024-06-14T20:00:00.000000Z
1.07048,1.07019,1.07074,1.07019,1.0697,1.06862,1.07054,1.06863,2024-06-16T16:00:00.000000Z
1.07036,1.07016,1.07109,1.07085,1.07029,1.07005,1.07053,1.07019,2024-06-16T20:00:00.000000Z
1.07046,1.07026,1.07082,1.07062,1.06999,1.0698,1.07036,1.07016,2024-06-17T00:00:00.000000Z
1.07017,1.06997,1.07099,1.07079,1.06875,1.06855,1.07047,1.07027,2024-06-17T04:00:00.000000Z
1.07106,1.07086,1.07189,1.07169,1.07007,1.06987,1.07018,1.06998,2024-06-17T08:00:00.000000Z
1.07232,1.07212,1.07258,1.07238,1.0708,1.0706,1.07105,1.07085,2024-06-17T12:00:00.000000Z
